Nombre,Localización,Latitud,Longitud,Características,Descripción,Tipo_lugar_turistico,url
Iglesia de San Juan (Amandi),Villaviciosa,43.469545,-5.442676,"['Dirección:C/Palacio ■33311 - Amandi', 'Teléfono:985 890 073', 'Época:Románico. Siglos XVII - XVIII']","La Iglesia de San Juan de Amandi tiene origen en época prerrománica, según noticias documentales, pero estilísticamente corresponde a la fase barroca del románico asturiano, con elementos de carácter goticista.Tiene planta de nave única con cabecera semicircular. A los lados norte y sur se han añadido dos compartimentos y un pórtico semicircular sobre columnas toscanas que rodea a la iglesia; sobre este pórtico del siglo XVII se sitúa una espadaña barroca de dos huecos, del siglo XVIII.Recorriendo externamente el edificio, se encuentran dos portadas de acceso: una en el imafronte ricamente decorada, de arco apuntado y fuertemente abocinada, y otra en el lateral sur, de arco de medio punto y decoración más sencilla.El cuerpo de la nave se remata con canecillos. El ábside semicircular se decora con cuatro columnas entregas que se rematan con capiteles; una imposta ajedrezada recorre horizontalmente el ábside.En el interior, la cabecera se separa de la nave por un arco de triunfo de medio punto que apoya en columnas y capiteles decorados.El ábside se divide en dos tramos, separados por otro arco de medio punto en dientes de sierra. Lo más significativo es la doble arquería que adorna toda la cabecera.",Patrimonio religioso,https://www.turismoasturias.es/descubre/cultura/patrimonio-religioso/iglesia-de-san-juan-amandi-
Iglesia de San Martín de Escoto (Sotu),Parres,43.35628,-5.216297,"['Dirección:■33585 - Llames', 'Época:Siglo XVI']","Situada en las proximidades de Sotu, dentro del antiguo coto de Llames, la iglesia de San Martín de Escoto fue construida a mediados del siglo XVI , con materiales procedentes de la iglesia del monasterio femenino de San Martín de Dueñas, disuelto el siglo anterior por la relajación de las monjas.El templo que hoy conocemos pasó por varias reformas y añadidos, ofreciendo un aspecto heterogéneo con reminiscencias de varios períodos. La iglesia está relacionada históricamente con el monasterio de San Martín de Soto de Dueñas, ocupado por monjas benedictinas que fueron trasladadas al cercano monasterio de Villamayor (Piloña). Posteriormente, el monasterio fue ocupado por monjes cistercienses de Valdediós, y, finalmente, pasó a formar parte del señorío del monasterio de San Pelayo de Oviedo/Uviéu en 1530.Este abandono condujo al monasterio a la ruina, pero parte de los restos del edificio fueron utilizados en la edificación de la iglesia de San Martín, en el siglo XVI.El trazado de la planta es común a las iglesias románicas rurales: nave única rectangular, cubierta con techumbre de madera a dos aguas, y cabecera cuadrada, con bóveda de crucería apuntada (bóveda que puede responder a una fase constructiva gótica, siglos XIV y XV). En la decoración se acusa la confluencia de estilos sucesivos. Los capiteles del arco de triunfo están decorados en estilo románico clásico del siglo XII, tienen forma troncopiramidal con hojas de palma dispuestas en haces separados, semejando unos arquillos estriados.La capilla mayor presenta una decoración más tosca, a pesar de haber sido realizada unos dos siglos después. Los nervios de la bóveda descansan sobre ménsulas historiadas con figuras antropomórficas y de animales.Desde la cabecera se accede a la capilla de Santa Lucía, con muestras de pintura popular. En la bóveda de cañón con que está cubierta la capilla, hay una representación bastante arcaica del Cristo en majestad. Dos cenefas con cabezas de querubines separan esta figura de las paredes de la capilla: en la occidental se representa a Santa Lucía y en la oriental, el enterramiento de San Martín. Estas pinturas se conservan en muy malas condiciones.Los muros de la iglesia son gruesos, realizados en mampostería, con sillar en las esquinas y machones que refuerzan la cabecera. Se abren pocas ventanas. Las dos portadas, de medio punto, presentan decoración: alfiz moldurado que descansa sobre ménsulas y figuras antropomórficas.La iglesia de San Martín de Escoto, en Llames de Parres, fue restaurada por la Consejería de Cultura en 1985 y declarada Monumento Histórico Artístico.",Patrimonio religioso,https://www.turismoasturias.es/descubre/cultura/patrimonio-religioso/iglesia-de-san-martin-de-escoto-soto-de-duenas
Iglesia de San Nicolás (Villoria),Laviana,43.216147,-5.566121,"['Dirección:■33989 - Villoria', 'Época:Románico (siglos XVI y XVII)']","Vinculada al desaparecido Palacio de la Casa de Quirós, esta iglesia tiene su origen en el siglo XII, pero tras sufrir importantes reformas en los siglos XVI y XVII, la obra románica quedó muy alterada.La planta es de tres naves: la central, de cuatro tramos, está separada de los laterales por arcos sobre columnas y rematada por una cabecera cuadrada. De su cubrición original solamente se conserva un tramo de bóveda estrellada y dos arcos fajones de sillería, el resto es el resultado de la reconstrucción realizada después del incendio que sufrió en 1936.A los pies de la iglesia, se abre en el centro la portada principal, románica, con arco de medio punto rebajado y dos arquivoltas que se apoyan en dos columnas con capiteles decorados con temas vegetales estilizados, las arquivoltas se decoran con líneas de ajedrezado y zig-zag.Flanqueando la portada románica aparecen dos portadas laterales, posiblemente del siglo XVI, de estilo purista herreriano, con arco de medio punto y una arquivolta sobre columna, enmarcadas por dos pilastras con acanaladuras, entablamento, frontón y remate de bolas. Están cobijadas bajo un atrio abierto de columnas toscanas de piedra que, junto con la espadaña, posiblemente sean obra del siglo XVIII.",Patrimonio religioso,https://www.turismoasturias.es/descubre/cultura/patrimonio-religioso/iglesia-de-san-nicolas-villoria
Colegiata de San Pedro,Teverga,43.158678,-6.102182,"['Dirección:AS-265 ■33111 - La Plaza', 'Teléfono:696 816 915 (Guía)', 'Correo electrónico:fuenteseca30@hotmail.com', 'Época:Románico']","San Pedro de Teverga tiene su origen en el estilo románico primitivo del siglo XI, aunque se desconoce con exactitud la fecha de su fundación. El templo presenta planta basilical dividida en tres naves cubiertas con bóvedas de cañón, cabecera rectangular dividida en tres capillas mediante dos arcos y porche o nártex a los pies, donde se sitúa la torre campanario erigida en el siglo XVIII.En el interior, el porche se encuentra dividido en tres naves con dos columnas centrales muy anchas y bajas, y sus bóvedas quedan sustentadas por otras cuatro arrimada a ambos lados, con toscos capiteles cúbicos las centrales, y baco cuadrado.La decoración de estos capiteles es tosca: temas vegetales tallados a bisel, hombres y animales muy planos y temas geométricos. Desde el punto de vista iconográfico son más interesantes los correspondientes a las naves: figuras humanas, cuadrúpedos con cabeza de oso y cola, hombres barbados en actitud de lucha, hombres con cabeza de oso o perro, etc.El cuerpo de la iglesia es muy elevado, los arcos fajones sobre pilares, descansan en grandes columnas con capiteles distintos a los modelos tardíos del prerrománico.La decoración exterior es muy interesante: cornisa ajedrezada y canecillos zoomórficos aparecen por primera vez como decoración específica del románico.Unidos a la Colegiata están la casa abacial y el claustro, terminados de construir en 1670, según la inscripción de una columna. Esta iglesia fue restaurada en 1981 y 1990 por la Consejería de Educación, Cultura y Deportes.En la sacristía de la iglesia existe un museo en el que destacan los cadáveres momificados del Marqués de Valdecarzana y de su hijo Pedro de Miranda, el abad de la Colegiata desde 1690 a 1720.",Patrimonio religioso,https://www.turismoasturias.es/descubre/cultura/patrimonio-religioso/iglesia-de-san-pedro-la-plaza
Iglesia de Santa María (Celón),Allande,43.239763,-6.583155,"['Dirección:■33889 - Celón', 'Teléfono:985 807 201', 'Época:Románico']","Santa María de Celón conserva una estructura claramente románica aunque a lo largo de los años ha sufrido fuertes modificaciones. Cuenta con planta de nave única con cabecera rectangular y capilla adosada al muro norte.La Iglesia conserva dos portadas románicas, una en el muro sur y otra en el imafronte, siendo esta última un bello exponente del estilo románico con tres arquivoltas de medio punto que se apoyan sobre dos columnas con capiteles decorados.El interior se cubre con cubierta de madera a excepción de la capilla mayor, que se cubre con bóveda de cañón apuntado. La capilla se separa de la nave con un arco de triunfo algo apuntado, y toda la zona del ábside y presbiterio se encuentra decorado con pinturas murales que datan del siglo XVI.Cabe destacar como elementos de importancia la campana menor de la Iglesia del siglo XIII, la segunda en antigüedad que se conserva en Asturias, y la talla románica de la Virgen con niño, fechable en el siglo XIII y que ocupa el centro del retablo del siglo XVIII. La Iglesia de Santa María de Celón fue restaurada en 1982 y 1986, siendo esta última restauración a cargo de la Consejería de Educación, Cultura y Deportes.Se le atribuye una cronología del siglo IX.",Patrimonio religioso,https://www.turismoasturias.es/descubre/cultura/patrimonio-religioso/iglesia-de-santa-maria-celon
Iglesia de Santa María (Llugás),Villaviciosa,43.452899,-5.428587,"['Dirección:■33311 - Llugás', 'Época:Románico']","La iglesia de Santa María de Llugás, un pequeño pueblo del concejo de Villaviciosa, tiene su origen en el siglo XIII, pero de época románica conserva las dos portadas y el arco de triunfo, ya que la iglesia fue totalmente reconstruida en el siglo XVII. El templo se estructura en planta de cruz latina y gran cabecera poligonal. Tiene una sacristía adosada al muro norte y en el siglo XIX se le añadió un pórtico de columnas, que rodea a la iglesia.Externamente, desde el punto de vista decorativo destacan las dos portadas románicas. La puerta occidental se situa sobre un cuerpo saliente del edificio, rematado con canecillos y metopas, se estructura en tres arquivoltas de medio punto con decoración geométrica y motivos en zig-zag, que apoyan sobre impostas y tres pares de columnas con capiteles decorados con motivos vegetales y figurados.La portada sur es más sencilla, con dos arquivoltas de medio punto decoradas, una con cabezas en pico y otra con rollos zamoranos. La dobre arquivolta está protegida por una moldura guardapolvo y apoya sobre una columna a cada lado con capiteles decorados.En el interior la nave se separa por un arco de triunfo románico de doble arquivolta con motivos en zig-zag, que apoya sobre columnas con capiteles decorados.",Patrimonio religioso,https://www.turismoasturias.es/descubre/cultura/patrimonio-religioso/iglesia-de-santa-maria-lugas
Iglesia de Santa María de la Oliva,Villaviciosa,43.481998,-5.436844,"['Dirección:C/ Cabanilles, 1 ■33300 - Villaviciosa', 'Época:Románico']","Se trata de una de las iglesias románicas más tardías de la zona de Villaviciosa. Fue construida a finales del siglo XIII o principios del siglo XIV, y presenta ya algunos elementos góticos, por lo que puede ser considerada como un edificio de transición entre dos estilos artísticos. Consta de una sola nave de planta y cabecera rectangular, sacristía y pórtico abierto adosado al muro sur.En el interior, la nave se cubre con estructura de madera vista, y los dos tramos de la cabecera se cubren con bóveda de cañón apuntada el primero y de crucería nervada el segundo. La nave y la cabecera se separan por un arco de triunfo con dos arquivoltas lisas sobre dos columnas poligonales a cada lado, con capiteles troncopiramidales invertidos. Un arco apuntado separa los dos tramos de la cabecera, está decorado con zig-zag y se apoya en columnas con capiteles zoomórficos.La decoración exterior se concentra en las portadas sur y oeste, en la ventana del testero y en los canecillos. La portada sur es de doble arquivolta lisa sobre dos columnas a cada lado con capiteles zoomórficos y antropomórficos.La portada oeste tiene cuatro arquivoltas apuntadas, con tetrapétalas y zig-zag, que apoyan en cuatro columnas decoradas a cada lado, con fustes y capiteles figurados, guardapolvos e impostas.",Patrimonio religioso,https://www.turismoasturias.es/descubre/cultura/patrimonio-religioso/iglesia-de-santa-maria-de-la-oliva-villaviciosa
Iglesia de Santa María de Narzana,Sariego,43.415235,-5.575241,"['Dirección:■33518 - Villar', 'Teléfono:985 748 130', 'Época:Románico']","La iglesia de Narzana está situada en el concejo de Sariego, en el Oriente de Asturias. Construida a finales del siglo XII, consta de una sola nave de planta rectangular y ábside semicircular precedido de tramo recto. El arco de triunfo es apuntado, con dos arquivoltas decoradas con zig-zag y tetrapétalos, que apoyan en tres columnas a cada lado con capiteles de motivos vegetales y zooantropomórficos.La nave se cubre con armadura de madera vista y el ábside con bóveda de cuarto de esfera. El interior se ilumina a través de tres pequeñas saeteras de derrame interno rematadas por arquillos semicirculares, distribuidas simétricamente en los lienzos norte y sur.El ábside está decorado con una cornisa de ajedrezado, canecillos con distintos motivos decorativos (de bolas, rollos, antropomórficos y zoomórficos) y metopas tetrapétalas, lleva a media altura una línea de imposta con motivos florales, en su centro se abre una ventana con arco de medio punto decorado con zig-zag sobre dos columnas con capiteles vegetales y su zócalo está recorrido por una banda de picos.La portada situada al oeste, está formada por tres arquivoltas semicirculares con decoración floral y zig-zag, con dos columnas a cada lado con capiteles figurados y vegetales. Se remata con un tejaroz con metopas y canecillos figurados y vegetales.Esta iglesia sufrió un incendio en 1936. Fue restaurada por D. Luis Menéndez-Pidal y Álvarez hacia 1960.",Patrimonio religioso,https://www.turismoasturias.es/descubre/cultura/patrimonio-religioso/iglesia-de-santa-maria-de-narzana
Iglesia de Santa María de Tina,Ribadedeva,43.395783,-4.527414,"['Dirección:■33590 - Pimiango', 'Época:Siglo XIII']","Las primeras referencias documentales al lugar aparecen datadas en el siglo XVI, aludiendo a su pertenencia a una abadía del siglo XI de Cervera de Pisuerga; aunque en la actualidad no quedan más que unas ruinas entre árboles, el lugar tiene sin duda un gran encanto.Las actuales ruinas son de un templo del siglo XIII de estilo cisterciense. La puerta de entrada se abre en un muro opuesto a la cabecera y es también apuntada. Adosado a este muro, en el exterior a la derecha, queda lo que parece ser un horno. Dentro del perímetro de la nave se puede ver un sepulcro de piedra cuya lápida aparece tirada fuera.Una imagen románica de la Virgen de Tina, que permaneció en la iglesia estando ya en ruinas y fue resguardada durante la Guerra Civil en las dependencias del faro de San Emeterio, se conserva en la iglesia parroquial de San Roque (Pimiango). Se trata de una talla de madera del siglo XII de la Virgen entronizada con Niño en el regazo.A Santa María de Tina se accede por una pista peatonal que parte de las inmediaciones de la capilla de San Emeterio, cerca de las Cuevas del Pindal.",Patrimonio religioso,https://www.turismoasturias.es/descubre/cultura/patrimonio-religioso/iglesia-de-santa-maria-de-tina
Iglesia de Santa Marina (Puerto de Vega),Navia,43.562551,-6.641527,"['Dirección:■33790 - Santa Marina', 'Teléfono:985 472 220', 'Época:Siglo XVIII']","Esta iglesia del occidente asturiano está construida en la primera mitad del siglo XVIII. La estructura está rodeada de dos pórticos, uno en el lado sur, abierto y sostenido por columnas, y otro cerrado en el frente que se prolonga en altura constituyendo la fachada principal. Esta, de gran originalidad, se divide horizontalmente en tres pisos y verticalmente en tres calles.La planta baja está abierta por arquerías de medio punto. En el piso primero se abre un balcón con molduras barrocas y rejerías, a ambos lados del mismo se abren dos huecos adintelados, y en el piso superior se abren dos huecos de medio punto, uno de ellos, más rasgado, aloja una campana y en el centro se coloca un reloj.La fachada se remata con dos torrecillas de cúpula y chapitel y una espadaña de un solo hueco en forma de frontón.Todo el cuerpo de la fachada es de mampostería revocada, resaltando la sillería de las esquinas, vanos, contrafuertes y cornisa.",Patrimonio religioso,https://www.turismoasturias.es/descubre/cultura/patrimonio-religioso/iglesia-de-santa-marina-puerto-de-vega
Iglesia de Santiago (Moral),Sariego,43.406595,-5.540508,"['Dirección:■33518 - Moral', 'Teléfono:985 748 130', 'Época:Prerrománico']","Aunque construida en época prerrománica, de esa estructura originaria sólo se conservan tres ventanas en la parte alta de los muros (dos en la sur y una en la oeste) que recuerdan las que iluminan la nave central de San Salvador de Valdediós. Están realizadas en un bloque monolítico en el que se tallan dos arquillos de herradura apoyados sobre una columnilla central y dos semicolumnas laterales, encima se perfora la piedra en tres óculos.Presenta planta rectangular con dos capillas laterales que configuran una especie de crucero, y una cabecera cuadrada a la que se adosan dos sacristías, un cuarto adosado al muro norte y cabildo cerrado en el lado oeste y abierto en el lado sur.La nave se cubre con armadura de madera vista, la cabecera y capilla norte, con bóveda estrellada, mientras que la sur lo hace con bóveda de crucería nervada, todas estas bóvedas conservan restos de pintura del siglo XVI, especialmente la capilla mayor.Tiene dos portadas, la sur es muy simple, de arco de medio punto con guardapolvo e impostas lisas, mientras que en la oeste el arco de medio punto está flanqueado por dos semicolumnas sobre las que se apoya un frontón triangular y pináculos.",Patrimonio religioso,https://www.turismoasturias.es/descubre/cultura/patrimonio-religioso/iglesia-de-santiago-moral
Iglesia de Santiago (Pesoz),Pesoz,43.257690,-6.876326,"['Dirección:Bo. Pesoz, 46 ■33735 - Pesoz', 'Época:Románico']","El templo tiene su origen en el románico, previsiblemente en el siglo XIII, aunque fue reconstruido y engrandecido sucesivamente: la portada de ingreso en el siglo XV, una capilla lateral en el XVII, y la del lado opuesto en el XIX.El templo es de una sola nave con capillas laterales. Al exterior presenta planta cuadrada, de la que sobresale el ábside.Los muros son de mampostería de pizarra revocada, con sillares en esquinas y vanos. La cubierta es de pizarra con espadaña de dos vanos.El templo conserva varias obras barrocas del XVIII: un Crucificado de talla muy popular, tres retablos y varias imágenes.",Patrimonio religioso,https://www.turismoasturias.es/descubre/cultura/patrimonio-religioso/iglesia-de-santiago-pesoz
Iglesia de Santiago Apóstol (Castropol),Castropol,43.527697,-7.030017,"['Dirección:C/ Mirandilla, 5 ■33760 - Castropol', 'Época:Barroco']","Castropol fue uno de los últimos jalones de la ruta de peregrinación jacobea en Asturias, hasta el punto de que a una de las puertas laterales de este templo se le denomina la ''puerta francesa''.Es de tres naves, la central más ancha y alta, separadas por columnas y cubiertas por bóvedas estrelladas. A los pies se sitúa la torre (añadida en el siglo XIX), muy elevada (domina toda la villa) y cuadrangular, con chapitel de pizarra rematado en aguja. El piso inferior forma un pórtico abierto que alberga la portada.El templo conserva un buen conjunto de retablos barrocos: en la nave izquierda, a los pies, uno de la primera mitad del siglo XVIII, con cuerpo dividido en tres calles separadas por columnas salomónicas, y el de la capilla de la Marquesa, de mediados del siglo XVIII, dorado y policromado, encargo de los marqueses de Santa Cruz, que está dedicado a la Asunción de la Virgen. La capilla de los Montenegro, del siglo XVII, acoge el panteón familiar, con sus blasones nobiliarios.",Patrimonio religioso,https://www.turismoasturias.es/descubre/cultura/patrimonio-religioso/iglesia-de-santiago-apostol-castropol
Iglesia Parroquial de San Martín de Oscos,San Martín de Oscos,43.264603,-6.961735,"['Dirección:■33777 - Samartín', 'Época:Siglo XIX']","Fue reedificada en la primera mitad del siglo XIX sobre un precedente medieval que se remontaba al prerrománico. La planta está configurada en cruz, con una sola nave que gana altura en el crucero a partir del arco que le da acceso. En él se abren dos arcos de ingreso a las capillas laterales.Como corresponde a la arquitectura de la zona, está construída en mampostería y pizarra, y en el suelo aún se pueden constatar los espacios dedicados a enterramiento dentro del edificio, en el que la familia Mon –uno de los señoríos principales de la zona– posee un sepulcro. Tamién se pueden identificar en este espacio de enterramientos, la jerarquía de las clases de la época, con la separación, mediante una hilera de losas de menos anchura a mitad del crucero y a la entrada de las capillas laterales, del espacio reservado a los privilegiados y al resto del pueblo.",Patrimonio religioso,https://www.turismoasturias.es/descubre/cultura/patrimonio-religioso/iglesia-parroquial-san-martin-de-oscos
Iglesia Parroquial de San Esteban (Tapia),Tapia de Casariego,43.569369,-6.943962,"['Dirección:Av. de Galicia, 2, ■33740 - Tapia', 'Época:Siglo XIX']","La iglesia de San Esteban, con su estilizada torre, se puede ver casi desde cualquier punto de la localidad de Tapia. De estilo neogótico, consta de tres naves separadas por arcadas ojivales sobre pilares y cubiertas por bóvedas de crucería.A los pies tiene una torre cuadrada con campanario y remate en balaustrada, donde se coloca una enorme estatua en piedra del Sagrado Corazón.Uno de los impulsores del templo, iniciado en 1896, fue el marqués de Casariego.",Patrimonio religioso,https://www.turismoasturias.es/descubre/cultura/patrimonio-religioso/iglesia-parroquial-de-san-esteban-tapia-de-casariego
Iglesia Parroquial de Santa María (Lluanco/Luanco),Gozón,43.616736,-5.787966,"['Dirección:C/ Riba ■33440 - Lluanco/Luanco', 'Teléfono:667 568 810 (párroco)', 'Época:Siglo XVIII']","La iglesia, uno de los puntos artísticos y religiosos de la villa marinera, fue construida en el siglo XVIII. Ubicada en un entorno privilegiado junto al mar Cantábrico, se estructura el planta de nave rectangular y cabecera plana. Posteriormente, en el siglo XIX se construyó la torre campanario de carácter historicista situada a los pies, las dependencias adosadas al muro norte y al pórtico sobre columnas toscanas que rodean la iglesia.Los materiales utilizados en la construcción son mampostería para los muros, sillería arenisca para esquinas, pilares, contrafuertes, y cubierta con teja roja.El interior de la nave se estructura en cuatro tramos divididos por arcos fajones y cubiertos con bóveda de crucería al igual que la capilla mayor. A los pies se levanta un coro de madera.Cabe resaltar la riqueza de retablos del siglo XVIII que se conservan en la nave, tres de cada lado y el de la capilla mayor que fue sufragado por el Gremio de Mareantes.",Patrimonio religioso,https://www.turismoasturias.es/descubre/cultura/patrimonio-religioso/iglesia-parroquial-de-santa-maria-luanco
Iglesia Parroquial de Santa María (El Pieloro/Piedeloro),Carreño,43.572649,-5.803424,"[""Dirección:■33439 - L' Alto la Ilesia"", 'Época:Románico (siglo XIII)']","El templo es uno de los escasos ejemplos del románico asturiano con tres portadas, aunque la norte hoy está tapiada, la sur presenta una arquería algo apuntada de doble arquivolta que apoya sobre impostas con decoración geométrica, columnas y capiteles. La portada occidental se sitúa sobre un cuerpo saliente del edificio. Presenta abocinamiento y tiene tres arquivoltas decoradas que apoyan sobre columnas con capiteles decorados. Uno de los de la jamba izquierda tiene figuración humana.Durante los siglos XVII-XVIII sufrió una fuerte remodelación edificándose la actual cabecera cuadrada, el pórtico, que rodea las fachadas occidental y meridional, y la sacristía adosada al lado sur.El interior está muy remodelado, por haber sido destruido durante la Guerra Civil. La primitiva cubierta de madera de la nave ha sido sustituida por bóveda de cañón con lunetos y arcos fajones. La zona de la cabecera se cubre con bóveda de nervada decorada con ménsulas.La zona del ábside se separa de la nave por un arco de triunfo de medio punto que apoya sobre dos pares de columnas con capiteles decorados.La Iglesia de Santa María fue restaurada en 1986 y 1991 por la Consejería de Educación, Cultura y Deportes.",Patrimonio religioso,https://www.turismoasturias.es/descubre/cultura/patrimonio-religioso/iglesia-parroquial-de-santa-maria-piedeloro
Colegiata de Santa María la Real de Tanes,Caso,43.204097,-5.395984,"['Dirección:■339994 - Tañes', 'Época:Siglo XVI']","La Colegiata de Santa María la Real de Tanes se encuentra al borde de la presa de Tanes y está constituida por un núcleo, la nave principal y varios añadidos que forman un curioso conjunto de proporciones poco frecuentes en los templos asturianos.El cuerpo central lo constituye la nave de planta rectangular y cabecera recta, de mayor altura que el resto de las dependencias. En el interior, la nave se divide en tres tramos por medio de pilastras con columnas adosadas y arcos fajones. Se cubre con bóveda de crucería.Por la cabecera se accede, desde el presbiterio, a una pequeña sacristía cubierta con crucería. A los pies de la nave hay un coro de madera sostenido por una triple arcada de piedra. A la izquierda de la nave se encuentra la Capilla del Nazareno, la construcción más antigua del conjunto. Esta capilla es un recinto de planta cuadrada cubierto con bóveda de cañón.Las fachadas occidental y sur están protegidas por un pórtico, cerrado en el frente y abierto con arquería en el lado sur.Desde el pórtico se accede a un recinto cuadrado que hizo funciones de escuela y vivienda del maestro.En el ángulo suroccidental de la fachada se abre la nueva sacristía. Es un recinto de planta rectangular y fachada independiente.",Patrimonio religioso,https://www.turismoasturias.es/descubre/cultura/patrimonio-religioso/iglesia-parroquial-de-santa-maria-tanes
Iglesia Vieja de Sabugo,Avilés,43.558532,-5.924604,"['Dirección:Plaza del Carbayo, 17 ■33401 - Avilés', 'Teléfono:985 564 450', 'Correo electrónico:parroquiasantotomas@sabugo.org', 'Época:Medieval']","Ubicada en el casco antiguo de Avilés, esta iglesia es una de las principales señas de identidad cultural de la ciudad. De su edificación en el siglo XIII corresponde su planta de nave única y su ábside semicircular. Pero la iglesia sufrió importantes modificaciones en los siglos XVII-XVIII, como fueron la apertura de grandes vanos y la elevación del alzado y cubierta.Los materiales empleados son mampostería para los muros y buena sillería para la fachada principal. Los primitivos huecos románicos de los muros y ábside fueron cegados en época barroca sustituyéndose en el siglo XVII por otros más amplios.Por lo que respecta a la decoración exterior se conservan dos buenas portadas en los muros meridional y occidental. La sur forma un cuerpo saliente del edificio que se cubre con tejaroz sujeto por canecillos. Tiene arco de medio punto con tres arquivoltas que se apoyan sobre columnas y capiteles decorados con máscaras y motivos vegetales.La portada occidental, de acceso principal al templo, es estilísticamente más avanzada. Se presenta también en cuerpo saliente del edificio con tajeroz sujeto con canecillos y arquería apuntada, con cuatro arquivoltas que se apoyan sobre columnas y capiteles decorados a base de motivos zoomórficos y antropomórficos.",Patrimonio religioso,https://www.turismoasturias.es/descubre/cultura/patrimonio-religioso/iglesia-vieja-de-sabugo
La Virgen del Cébrano,Teverga,43.147466,-6.072426,"['Dirección:■33111 - Carrea', 'Época:Barroco (siglo XVII)']","La iglesia del Cébrano es un santuario mariano muy antiguo. De una sola nave, la cabecera parece anterior al resto del templo. La puerta de la fachada es en arco de medio punto con un gran dovelaje plano, enmarcada por un alfiz sobre pilastras estriadas. Se corona la fachada con una espadaña.Preside la capilla un retablo barroco, de un piso y ático, que acoge la imagen de la Virgen, gótica, del siglo XIV o principios del XV.Se trata de un centro de gran veneración religiosa rehabilitado recientemente, no sólo el interior del templo, sino también el exterior, de donde se eliminó un cementerio que había en el lado norte.",Patrimonio religioso,https://www.turismoasturias.es/descubre/cultura/patrimonio-religioso/la-virgen-del-cebrano
San Bartolomé (Parḷḷeiru),Villayón,43.401739,-6.669131,"['Dirección:■33717 - Parḷḷeiru', 'Época:Siglo XVIII']","La iglesia parroquial es de nave única, con arco de triunfo que delimita un amplio presbiterio, con dependencias laterales. Tiene cabecera plana, más elevada que la nave, cabildo en los lados oeste y sur, con banco de piedra corrido, y espadaña de tres huecos con adorno de pináculos rematados con bola. La puerta, a los pies, es adintelada, con enmarque de piedra y pequeñas orejas.Lo más interesante de la iglesia es el retablo, barroco, del primer tercio del siglo XVIII, de madera tallada y repintada en alegres colores. Tiene banco de tres partes, en la central se abre la puerta del Sagrario. El único piso se divide en tres calles, delimitadas por columnas salomónicas que se cubren de hojas de parra y racimos de uvas.El ático es curvo, rematado también en voluminosa tarjeta. Está presidido por la Virgen de la Velilla, de vestir, en la que sólo se tallan las partes vistas. A su izquierda se coloca una Inmaculada, y a la derecha el titular de la iglesia, San Bartolomé. En el ático se dispone la imagen de Santo Domingo.",Patrimonio religioso,https://www.turismoasturias.es/descubre/cultura/patrimonio-religioso/san-bartolome-parlero
San Esteban (Piantón),Vegadeo,43.460894,-7.028376,"['Dirección:■33778 - Piantón', 'Teléfono:985 634 148', 'Época:Barroco (Siglos XVI al XVIII)']","El antiguo monasterio de San Esteban de Piantón aparece citado entre varias donaciones hechas a la Iglesia de Oviedo/Uviéu en el año 1079, aunque no quedan vestigios de la primitiva fábrica.La iglesia actual se levantó entre los siglos XVI y XVIII, y en ella lo más antiguo parece ser la sacristía (1604). Lo más notable del templo es el variado conjunto de retablos barrocos que atesora, dos de ellos de la primera mitad del siglo XVIII: el de la Virgen de Lourdes (1624) y el de San José con el Niño (1638). Los tres retablos restantes son del siglo XVIII.",Patrimonio religioso,https://www.turismoasturias.es/descubre/cultura/patrimonio-religioso/san-esteban-pianton
San Isidoro el Real,Oviedo,43.360539,-5.845331,"['Dirección:Pza. de la Constitución ■33009 - Oviedo/Uviéu', 'Teléfono:985 215 428', 'Época:Barroco (siglo XVI)']","Esta iglesia, antes de San Matías, formaba parte del colegio de San Matías construido en el siglo XVI siguiendo el esquema constructivo jesuítico. El conjunto estaba formado además por las antiguas escuelas (actual edificio del Intituto Británico) y una residencia derribada en el año 1879 para levantar el mercado de la carne. Se empezó a construir en 1578 con dinero legado testamentariamente por doña Magdalena de Ulloa para crear un colegio de jesuitas y se concluyó en 1681. En 1770, como consecuencia de la expulsión de los jesuitas, pasó a ser la actual parroquia de San Isidoro.La iglesia, de estilo barroco, es de planta rectangular con nave única formada por cuatro tramos a los que se abren capillas laterales intercomunicadas, crucero alineado de gran altura pensado para recibir la cúpula y cabecera cuadrada con dos sacristías laterales.Los tramos de la nave se separan por pilastras cajeadas y se cubren con bóveda de cañón con lunetos al igual que las capillas laterales y los brazos del crucero, éste se cubre con una cúpula sobre pechinas y la cabecera con bóveda de arista.La planta y el diseño del primer piso de fachada podrían atribuirse a Juan de Tolosa.La fachada se estructura en tres partes, en la central se sitúa la puerta principal enmarcada por semicolumnas, entablamento y frontón partido.",Patrimonio religioso,https://www.turismoasturias.es/descubre/cultura/patrimonio-religioso/san-isidoro-el-real
