Nombre,Localización,Latitud,Longitud,Características,Descripción,Tipo_lugar_turistico,url
Centro de Interpretación Vía Carisa (CIVICA),Aller,43.1431034,-5.696316,"['Dirección:La Enfistiella. Ctra. AE-3 ■33677 - Nembra', 'Teléfono984 492 807', 'Correo electrónico:civica@aller.es']","El Centro de Interpretación Vía Carisa está ubicado en un entorno de gran belleza y singularidad, el valle del Río Negro (Nembra), en el concejo de Aller.Su visita transporta a otra época, concretamente al siglo I A.C. momento en que tendrán lugar las Guerras astur-cántabras que culminarán el proceso de romanización en la Península Ibérica.En este contexto, se construye una carretera, la Vía Carisa que servirá como medio para unir Asturias con el resto del Imperio. Su desarrollo no estará exento de dificultades, tanto por las características orográficas de la cordillera como por la resistencia del pueblo astur.Uno de los puntos fuertes del centro es la exposición de las réplicas de los materiales encontrados en los yacimientos arqueológicos, antiguos campamentos romanos.En definitiva, un apasionante recorrido histórico, ilustrado con fotografías, paneles explicativos, vídeos, materiales interactivos... Y la posibilidad de realizar el recorrido mediante una interesante visita guiada por las instalaciones.",Cultura,https://www.turismoasturias.es/descubre/cultura/museos-y-espacios-culturales/otros-espacios/centro-de-interpretacion-de-la-via-carisa
Centro de Recepción de Visitantes 'Casa Dago',Cangas de Onís,43.351037,-5.125558,"[""Dirección:Avda. Covadonga, 43 ■33550 - Cangues d' Onís/Cangas de Onís"", 'Teléfono985 848 614', 'Correo electrónico:gpicos@pnpeu.es']","La casa, que perteneció a la familia Dago, cuenta con un pequeño jardín donde hay representadas diferentes especies de plantas y árboles y una cabaña de pastor.Además de se puede ver una estupenda maqueta del Parque Nacional. También cuenta con biblioteca y salas de exposiciones y audiovisuales.",Cultura,https://www.turismoasturias.es/descubre/cultura/museos-y-espacios-culturales/otros-espacios/centro-de-recepcion-de-visitantes-casa-dago
Centro de Recepción de Visitantes de Besullo. Alejandro Casona,Cangas del Narcea,43.187153,-6.631307,"['Dirección:■33815 - Bisuyu', 'Teléfono644 546 967 (WhatsApp)', 'Correo electrónico:crvbesullo@gmail.com', 'Sitio Web:https://www.visitabesullo.com', 'Documentos:Descubre Besullo']","El Centro de Recepción de Visitantes está dedicado a la figura de Alejandro Casona, famoso dramaturgo de la generación del 27 nacido en Bisuyu, y se ubica en las antiguas escuelas del pueblo. El contenido expositivo del Museo nos guía, en su planta baja, por la historia, tradiciones y costumbres de la población local, nos revela su riqueza etnográfica y arquitectónica y nos da una visión global de la vida en este núcleo rural.La planta superior está dedicada monográficamente a la figura del literato Alejandro Casona, con un recorrido cronológico por su vida y su obra. Contiene elementos originales del autor y una amplia muestra de sus obras, incidiendo en su relación y su vinculación con Bisuyu.Además, el Centro dispone de una pequeña tienda donde adquirir productos artesanales elaborados por los vecinos de Bisuyu y su parroquia. Cesteiros, ferreiros y torneiros ponen a disposición de los visitantes pequeños recuerdos artesanales de la tradición de cestería, la forja y el trabajo de la madera, que han sido habituales en la zona desde tiempos inmemoriales y que hoy en día aún se resisten a desaparecer.Reserva tu visita.Recuerda llegar entre treinta o cuarenta minutos antes de iniciar la visita guiada. ¡De esta manera, la disfrutarás mucho más!¡IMPORTANTE!La carretera de acceso a Besullo, CN1, estará cortada hasta nuevo aviso (lunes a viernes: 9:00 a 14:00 y 15:00 a 19:00 h.​ Estos cortes no tendrán efecto los días de lluvia.",Cultura,https://www.turismoasturias.es/descubre/cultura/museos-y-espacios-culturales/otros-espacios/centro-de-recepcion-de-visitantes-alejandro-casona
Centro de Recepción de Visitantes de Muniellos,Cangas del Narcea,43.035449,-6.681805,"['Dirección:Las Tablizas ■33816 - Las Tablizas', 'Teléfono691 885 989', 'Correo electrónico:muniellos@tragsa.es']","El Centro de Recepción de Visitantes se ubica dentro de la propia Reserva Natural.Su principal función esrecibir y orientar a los visitantesque deseen realizar el recorrido autorizado por el interior de la Reserva, para el que es necesario contar con unpermiso.Alberga unapequeña exposición permanenteintegrada por paneles que, apoyándose en textos, fotografías y planos, informan sobre los valores naturales de Muniellos. Esta exposición permite al visitante interpretar la flora, la fauna y el paisaje de los que disfrutará en su visita.Las instalaciones se encuentran atendidas por personal especializado que ampliará aquella información sobre la Reserva Natural o las características de las rutas que se desee consultar.Elequipamiento es accesible, laruta que va de Moal a Tablizastambién y en el entorno de Tablizas, aorillas del río, hay un sendero autoguiado accesible de 500 m, que incluye información en lenguaje Braille.El Centro de Recepción de Visitantes de Muniellos es el acceso al Bosque de Muniellos.",Cultura,https://www.turismoasturias.es/descubre/cultura/museos-y-espacios-culturales/otros-espacios/centro-de-recepcion-de-visitantes-de-muniellos
Centro de Recepción de Visitantes e Interpretación del Medio Marino de Peñas,Gozón,43.655536,-5.848463,"['Dirección:Faro de Peñas ■33448 - Viodo', 'Teléfono985 882 644 / 657 098 617', 'Correo electrónico:turismo@ayto-gozon.org', 'Sitio Web:https://www.ayto-gozon.org/mediomarinodepenas']","Alojada en la planta baja del mítico Faro de Peñas, esta muestra museográfica está amenizada a través de las últimas técnicas de efectos especiales y simulaciones que permiten una visita didáctica.Exposiciones permanentes:Sala 1:los FarosSala 2:naufragios y tormentasSala 3:el Mar del Cabo PeñasSala 4:Medio Marino de PeñasSala 5:ventana de GozónEl entorno natural del Centro de Interpretación del Medio Marino de Peñas se encuentra dentro del Paisaje Protegido del Cabo de Peñas, siendo este, sin duda, un espacio de enorme valor paisajístico que no se puede dejar de visitar y disfrutar. Desde la entrada al centro de interpretación hasta el borde de los acantilados discurre una senda de pasarelas de madera que nos conducen por un Itinerario Didáctico–Ambiental a través de paneles explicativos sobre los valores más importantes de este Paisaje Protegido (Arqueología, Geología, Flora, Fauna y Cetáceos).A través de las cinco salas que lo componen se puede conocer la historia de los faros, las tormentas marinas y los naufragios, la relación del hombre con el mar y la biodiversidad del medio marino del Cabo Peñas.Prohibido el acceso con mascotas. Acceso practicable y movilidad interior accesible.Declarado Centro Azul.",Cultura,https://www.turismoasturias.es/descubre/cultura/museos-y-espacios-culturales/otros-espacios/centro-de-recepcion-de-visitantes-e-interpretacion-del-medio-marino-de-penas
Centro de Recepción e Interpretación del Parque Natural de Redes,Caso,43.181786,-5.342396,"['Dirección:Prau la Feria ■33990 - El Campu', 'Teléfono985 608 022 / 985 608 145', 'Correo electrónico:pnredes@tragsa.es,info@rednaturaldeasturias.es']","El Centro de Recepción e Interpretación del Parque Natural de Redes se localiza en la capital municipal del concejo de Caso.Para la interpretación de los valores del parque se ha realizado un montaje escenográfico con elementos audiovisuales y figurativos que pretende teatralizar el territorio del parque.El visitante también puede realizar un recorrido por la geología, flora y fauna etnográfica de la zona a través de distintos juegos y paneles explicativos.En las dependencias del Centro de Recepción del Parque, el visitante dispone de todo tipo de información y documentación sobre las rutas senderistas practicables, así como su normativa.Acceso practicable. Movilidad interior accesible.",Cultura,https://www.turismoasturias.es/descubre/cultura/museos-y-espacios-culturales/otros-espacios/centro-de-interpretacion-de-la-naturaleza-parque-natural-redes
Centro de Recepción e Interpretación del Parque Natural de Somiedo,Somiedo,43.092379,-6.256199,"['Dirección:Avda. Narciso H. Vaquero ■33840 - La Pola Somiedo', 'Teléfono985 763 758', 'Correo electrónico:info@rednaturaldeasturias.es']","El Centro de Recepción e Interpretación del Parque Natural de Somiedo se localiza en la capital municipal y centro geográfico del parque: la Pola de Somiedo.Para la mejor interpretación de los valores del parque se ha instalado una exposición audiovisual, con numerosos elementos interactivos, que proporciona la información más relevante sobre las cualidades del territorio: relieve, geología, vegetación, fauna y patrimonio etnográfico.En las dependencias del Centro de Recepción del Parque, el visitante puede recabar información y documentación sobre las rutas senderistas practicables, la normativa del parque y la posibilidad de visitar otras exposiciones de interés como el Museo Etnográfico de Pola de Somiedo o las Casas-Museo Etnográfico de Veigas.",Cultura,https://www.turismoasturias.es/descubre/cultura/museos-y-espacios-culturales/otros-espacios/centro-de-recepcion-e-interpretacion-del-parque-natural-de-somiedo
Centro de Recepción e Interpretación del Prerrománico Asturiano,Oviedo,43.378641,-5.867362,"['Dirección:Antiguas Escuelas del Naranco ■33012 - Oviedo/Uviéu', 'Teléfono985 114 901 / 902 306 600', 'Correo electrónico:info@centroprerromanicoasturiano.com', 'Sitio Web:https://www.centroprerromanicoasturiano.com']","A través de paneles interpretativos y con la ayuda de mapas, cronogramas y fotografías el público puede realizar un recorrido en el Centro de Recepción e Interpretación por las distintas etapas del arte prerrománico asturiano y por los quince monumentos que forman esta arquitectura. El Centro también cuenta con maquetas de Santuyano de Oviedo, San Salvador de Valdediós y Santa María del Naranco y con un audiovisual, cedido por el Museo Arqueológico de Asturias, sobre los templos y construcciones que componen el Prerrománico asturiano. Además, los visitantes pueden encontrar la información disponible en inglés, francés y en lenguaje Braille.El público podrá disfrutar además de un punto de consulta con libros monográficos sobre los monumentos y sobre el arte prerrománico asturiano. Para los más pequeños se cuenta con un área específica en la que podrán realizar sus propios dibujos de los monumentos asturianos durante la visita al equipamiento.Se dispone a su vez de un interactivo, en castellano y en inglés, en el que se explican los detalles de los monumentos y las fases arquitectónicas de este arte.",Cultura,https://www.turismoasturias.es/descubre/cultura/museos-y-espacios-culturales/espacios-culturales/centro-de-recepcion-e-interpretacion-del-prerromanico-asturiano
Centro de Recepción Historias del Mar,Navia,43.563325,-6.647072,"['Dirección:Avd. Juan Pérez Villamil, 2 ■33790 - Puerto de Vega', 'Teléfono985 648 805', 'Correo electrónico:museosdevega@gmail.com', 'Sitio Web:https://www.parquehistorico.org', 'Documentos:Ficha de accesibilidad']","En el centro de recepción Historias del Mar, se repasa la historia ballenera, pesquera y conservera de esta localidad naviega, Puerto de Vega. En él se integran recursos vinculados a la vida marinera en sus diversas acepciones: técnicas de pesca, transformación de los productos del mar, comercio de cabotaje, caza de ballenas...El exterior del edificio que lo alberga imita un navío. Este peculiar montaje museístico, cuenta con la reproducción en madera del esqueleto de una ballena en la sala principal. Dividido en cinco espacios temáticos, si lo visitamos podremos conocer la antigua forma de cazar ballenas, los artes de pesca y las prácticas conserveras, que tuvieron gran arraigo en esta comarca.",Cultura,https://www.turismoasturias.es/descubre/cultura/museos-y-espacios-culturales/otros-espacios/centro-de-recepcion-historias-del-mar
Centro de Recepción Los Señores de las Casas-Palacio,Tapia de Casariego,+43.570228, -6.944344,"['Dirección:Pza. Mercado, 1 ■33740 - Tapia', 'Teléfono985 471 099', 'Sitio Web:https://www.parquehistorico.org/recorridos/casas_palacio.php']","Es el equipamiento principal del itinerario ""Los Señores de las Casas Palacio"", integrando recursos vinculados a los sistemas de propiedad de las tierras, la arquitectura señorial o los linajes que han legado sus construcciones palaciegas.Existen otras dos puertas al Parque Histórico del Navia:Los primeros pobladores, en Grandas de SalimeHistorias del mar, en Puerto de VegaDurante más de 1.500 años desde los castillos, palacios, casonas, conventos y obispados se domina la vida y el territorio. La herencia de una turbulenta Edad Media es aún reconocible en las torres, muros y portones de las magníficas Casas Palacio que salpican el Parque Histórico del Navia.A la sombra de estas casonas se desarrolla una manera de vivir basada en la autosuficiencia, un mundo que se basta a sí mismo y que nos ha legado un rico patrimonio arquitectónico, etnográfico y folclórico.El paisaje se transformó profundamente, se roturaron los bosques buscando nuevas tierras de cultivo. De los productos sencillos y de la explotación de la ganadería, y la caza surgió una rica gastronomía tradicional que aún perdura.",Cultura,https://www.turismoasturias.es/descubre/cultura/museos-y-espacios-culturales/otros-espacios/centro-de-recepcion-los-senores-de-las-casas-palacio
Centro de Visitantes 'Pedro Pidal',Cangas de Onís,43.276944,-4.983298,"['Dirección:Lagos de Covadonga ■33589 - Cuadonga/Covadonga', 'Teléfono985 848 614', 'Correo electrónico:gpicos@pnpeu.es']","El Centro de visitantes Pedro Pidal se encuentra en las inmediaciones de los Lagos de Covadonga. Para acceder a él hay que llegar al aparcamiento de Buferrera, a la izquierda del lago Enol, y tomar el acceso peatonal que se inicia al final de la plataforma superior del mismo.En la recepción del centro hay un espacio dedicado a la vida e historia de Pedro Pidal, Marqués de Villaviciosa, personaje polifacético y aventurero, gran conocedor de estas montañas y un adelantado a su tiempo. El centro se divide en siete secciones: Recepción, Pedro Pidal, Los Picos de Europa, El hombre en los Picos de Europa, Sala de Audiovisuales, La Red de Parques Nacionales, Librería-Tienda.Los Picos de Europa. Se ha utilizado el método escenográfico. Una corriente de agua nos guía por un interesante recorrido imaginario por la naturaleza en los Picos de Europa: cuevas, zonas de alta montaña, bosques mixtos, hayedos y robledales. Es una reproducción concentrada de la realidad con todo lujo de detalles, que incluye el relieve calizo, el agua perfilando las rocas, árboles, más de cincuenta especies de fauna y un sinfín de efectos sonoros y visuales que hacen casi real esta representación del mundo natural.El Hombre en los Picos de Europa. Mediante paneles y mesas interpretativas se muestra el importante papel del hombre en estas montañas, adaptando sus formas de vida al difícil paisaje de los Picos. Todo gira en torno a la ganadería y al aprovechamiento de los pastos de montaña: las cabañas, el ganado, los aperos, el proceso de elaboración del queso, etc...Audiovisuales. Se proyectan de forma alternativa dos audiovisuales de unos 15 minutos, un diaporama con imágenes en 3D y un vídeo, que nos ofrecen la visión más plástica y atractiva de los Picos de Europa, a la vez que nos introducen en la historia del Parque Nacional. La Red de Parques Nacionales. A través de paneles interactivos el visitante tiene acceso a todos los parques nacionales españoles y al conjunto de la Red. En el exterior existe un arboreto con especies autóctonas, así como un Museo de la Minería (Buferrera).El Parque cuenta con un programa de educación ambiental para escolares. Se cuenta con cuadernillos de campo.Visitas guiadas:Grupos (máximo 50 pax): previa reserva y fuera de temporada alta.Comunidad educativa (máximo 50 alumnos): visita al CI, al entorno de los Lagos y la antigua Mina de Buferrera.",Cultura,https://www.turismoasturias.es/descubre/cultura/museos-y-espacios-culturales/otros-espacios/centro-de-visitantes-pedro-pidal
Centro de Visitantes Las Montañas del Quebrantahuesos,Onís,43.337098,-4.975627,"['Dirección:Finca Tullidi ■33556 - Benia', 'Teléfono985 844 293 / 687 080 374', 'Correo electrónico:conchi@quebrantahuesos.org', 'Sitio Web:https://quebrantahuesos.org/']","En el centro podremos disfrutar de una exposición permanente, que nos ayudará a descubrir la biodiversidad y la cultura de montaña de los Picos de Europa y a reflexionar sobre su conservación.Las visitas al centro pueden hacerse de forma autoguiada o bien acompañados de un guía experto. En la exposición encontraremos maquetas con más de 30 especies a tamaño real, paneles, muestras biológicas…Una de las actividades que realizamos es una ruta por el Parque Nacional de los Picos de Europa para observar el Quebrantahuesos. Siempre acompañados por guías expertos de la Fundación. La actividad se realiza en transporte colectivo (incluido en el precio de la actividad), se para en el comedero de necrófagas y se hace un recorrido por el área de liberación de ejemplares.¡Si estás interesado en participar con tú centro escolar consulta nuestras condiciones!",Cultura,https://www.turismoasturias.es/descubre/cultura/museos-y-espacios-culturales/otros-espacios/centro-de-visitantes-las-montanas-del-quebrantahuesos
Centro del Calamar Gigante,Valdés,43.541299,-6.537667,"['Dirección:C/ Nicanor del Campo, 35 ■33700 - Luarca/Ḷḷuarca', 'Teléfono985 640 083', 'Correo electrónico:turismo@ayto-valdes.net', 'Sitio Web:https://www.turismoluarcavaldes.es/calamargigante', 'Documentos:Ficha de accesibilidad']","El nuevo espacio museístico te permite hacer una inmersión en el fondo marino y descubrir la vida y hábitat de los cefalópodos más grandes del mundo, así como el de sus presas y sus depredadores, con los que convive en las profundidades del Mar Cantábrico.Un ecosistema fascinante y poco conocido, el del Kraken, que no te dejará indiferente. Descubrirás hasta 10 ejemplares de estos seres mitológicos, que estarán acompañados por decenas de cefalópodos y muestras óseas de distintos cetáceos que abundan en estas latitudes.Aunque los cefalópodos son los protagonistas por antonomasia del museo, en esta instalación podrás observar, además, otras curiosas especies marinas recuperadas.En este espacio museístico se recreará una atmósfera misteriosa, y para ello se utilizará solo la luz estrictamente necesaria, y un sonido ambiente que recuerda a los fluidos del agua y los movimientos de los calamares gigantes, que despiertan la pasión por el descubrimiento, en claro homenaje al Premio Nobel luarqués, Severo Ochoa.El objetivo es simular una inmersión en las profundidades de la fosa de Avilés a través de una experiencia sensorial para descubrir el hábitat, las leyendas y las características de una especie misteriosa, aún por conocer. Además, contará con diferentes hitos interactivos.El recorrido del museo será circular y preparado para un público objetivo mayoritariamente familiar.Declarado Centro Azul",Cultura,https://www.turismoasturias.es/descubre/cultura/museos-y-espacios-culturales/espacios-culturales/centro-del-calamar-gigante
Centro Interpretación Gaitero Libardón,Colunga,43.430549,-5.310958,"['DóndeDóndeCentro de AsturiasOccidente de AsturiasOriente de Asturias', 'ConcejoConcejoAllandeAllerAmievaAvilésBelmonte de MirandaBimenesBoalCabralesCabranesCandamoCangas de OnísCangas del NarceaCaraviaCarreñoCasoCastrillónCastropolCoañaColungaCorvera de AsturiasCudilleroDegañaEl FrancoGijónGozónGradoGrandas de SalimeIbiasIllanoIllasLangreoLas ReguerasLavianaLenaLlaneraLlanesMieresMorcínMuros de NalónNavaNaviaNoreñaOnísOviedoParresPeñamellera AltaPeñamellera BajaPesozPiloñaPongaPraviaProazaQuirósRibadedevaRibadesellaRibera de ArribaRiosaSalasSan Martín de OscosSan Martín del Rey AurelioSan Tirso de AbresSanta Eulalia de OscosSanto AdrianoSariegoSieroSobrescobioSomiedoSoto del BarcoTapia de CasariegoTaramundiTevergaTineoValdésVegadeoVillanueva de OscosVillaviciosaVillayónYernes y Tameza', 'TipoTipoMuseosColecciones MuseográficasCastros y espacios arqueológicosConjuntos etnográficosCentros de interpretaciónOtros espacios culturales', 'searchBuscar', 'ColungaOriente de Asturias', 'Dirección:Bº Bajo ■33325 - Lliberdón', 'Teléfono655 809 773', 'Correo electrónico:info@sierradelsueve.es']","En este espacio sobre El Gaitero de Libardón, Ramón García Tuero, podemos descubrir toda la biografía de este gaitero nacido en Arroes (Villaviciosa), desde sus comienzos por la pasión la gaita, hasta su traslado al pueblo de  Lliberdón (Colunga).Será e aquí donde pasará el resto de su vida y realiza las acciones de padre de familia, agricultor y reconocido gaitero de fama mundial, que representa Asturias en diversas exposiciones de índole internacional en diferentes países de Europa y America.",Cultura,https://www.turismoasturias.es/cultura/museos-espacios-culturales/-/asset_publisher/MTK2sQFT6y6u/content/id/657765
Centro Niemeyer,Avilés,43.557443,-5.91771,"['Dirección:Avda. del Zinc ■33490 - Avilés', 'Teléfono984 835 031', 'Correo electrónico:info@niemeyercenter.org', 'Sitio Web:https://www.centroniemeyer.es', 'Documentos:Ficha de accesibilidad,Folleto informativo Centro Niemeyer']","Este gran conjunto arquitectónico en el entorno de la ría de Avilés, es la única obra del arquitecto brasileño Oscar Niemeyer en España. La música, el cine, el teatro, la danza, las exposiciones, o la palabra son los protagonistas de una programación cultural multidisciplinar y con un denominador común: la excelencia. El centro está compuesto por los siguientes espacios:AuditorioUn patio de butacas democrático, sin palcos. Tiene una capacidad cercana a las mil butacas, todas con la misma visibilidad e idénticas condiciones acústicas.El escenario delAuditorio, destaca por sus cualidades sonoras, además de por sus dimensiones y funcionalidad, ya que puede abrirse hacia la plaza, y ofrecer espectáculos hasta a diez mil personas.El vestíbulo, con más de 500 metros cuadrados, funciona comosala de exposicionestemporales de fotografía.La Sala Club es el escaparate perfecto para disfrutar de la música independiente en vivo y disfrutar de las propuestas de teatro más vanguardistas.Torre MiradorConstruida a 13 metros de altura, el acceso se realiza a pie a través de una espectacular escalera que rodea la base o en ascensor.No se realizan visitas guiadas a laTorre Mirador, sólo es accesible si se va a hacer uso del restaurante.CúpulaLa Cúpulaes un amplio espacio de alrededor de cuatro mil metros cuadrados dedicado a exposiciones y diversas actividades artísticas.Edificio polivalenteAlberga la recepción, la Sala Cine (con capacidad para cien personas en el que se programa cine en versión original), dos salas para usos múltiples y una cafetería.La PlazaUn extenso terreno de veintidós mil metros cuadrados diseñado para integrarse con el entorno, accesible al público y concebido para albergar diversas actividades de índole lúdica y cultural.La Plazase erige como el espacio ideal para el esparcimiento y aprendizaje de niños y familias, propiciando el desarrollo de competiciones deportivas y ofreciendo una variada programación cultural al aire libre.",Cultura,https://www.turismoasturias.es/descubre/cultura/museos-y-espacios-culturales/otros-espacios/centro-niemeyer
"CI del Parque Natural de las Fuentes del Narcea, Degaña e Ibias 'Casa Florencio'",Degaña,,,"['Dirección:Bº San Roque ■33812 - Zarréu', 'Teléfono610 588 462', 'Correo electrónico:info@rednaturaldeasturias.es', 'Sitio Web:https://www.degania.org', 'Documentos:Agenda de Jornadas y Actividades']","La Casona sigue la tipología de la arquitectura tradicional popular de la zona, mantiene la distribución original de dos plantas en forma de ""L"", con las distintas estancias; las destinadas al ganado vacuno y a las destinadas a vivienda como La L.lariega.Todo el conjunto gira alrededor de un patio central empedrado, con hórreo de cubierta de pizarra (originalmente era de paja), y Capilla dedicada a la Virgen del Carmen con un retablo barroco policromado de la primera mitad del siglo XVIII.En la actualidad alberga la Oficina Municipal de Turismo de Degaña, las Oficinas de la Guardería Rural y la Exposición temporal SEPTIMIVS NERVA, organizada por el Ayuntamiento de Degaña en colaboración con la Asociación Histórico- Cultural ANTIQVI MORES.En el futuro, se tiene intención de organizar más exposiciones en colaboración con las Asociaciones Culturales del concejo.Prohibido el acceso con mascotas al interior.",Cultura,https://www.turismoasturias.es/descubre/cultura/museos-y-espacios-culturales/otros-espacios/centro-de-interpretacion-e-informacion-del-parque-natural-de-las-fuentes-del-narcea-degana-e-ibias-casa-florencio-
Ciudadela de Celestino Solar,Gijón,+43.541035, -5.658411,"['Dirección:C/ Capua, 15 ■33202 - Gijón/Xixón', 'Teléfono985 181 777', 'Correo electrónico:ciudadela@gijon.es']","Próxima a la playa de San Lorenzo, es uno de esos lugares casi secretos de la vida gijonesa. Uno de esos sitios con alma que te dará una idea de cómo era la vida en aquellos barrios obreros ocultos y colectivos que fueron tan abundantes en toda Europa, y que en la ciudad de Gijón/Xixón, debido a su intensa historia industrial, llegó a haber más de 200.La ciudadela de Capua fue la más conocida de cuantas existieron en Gijón/Xixón, y su origen está asociado al desarrollo e implantación del Plan de Ensanche del Arenal de San Lorenzo. Fue edificada en 1877 por Celestino González Solar, un indiano que regresó de Cuba.Las viviendas estuvieron ocupadas por aproximadamente entre ochenta y cien personas hasta que quedaron totalmente deshabitadas en 1987.Las casas estaban habitadas normalmente por un matrimonio, sus hijos y los padres de alguno de los cónyuges. También había muchas mujeres solas, viudas y madres solteras que sobrevivían con empleos precarios.Normalmente se trataba de casas muy pequeñas, de unos 30 metros cuadrados y de una sola planta. En ellas, tanto los retretes como otros servicios, eran comunes y se encontraban en el patio. Por ello, fueron una constante fuente de crítica por las condiciones en las que se vivía, y fueron desapareciendo o se transformaron en almacenes y pequeños talleres de artesanos.Durante la visita, que es gratuita, podrás ver cómo era esta ciudadela y conocer una de sus casas, además de escuchar los testimonios de quienes vivieron aquí hasta hace pocos años, contándote cómo era su día a día.",Cultura,https://www.turismoasturias.es/descubre/cultura/museos-y-espacios-culturales/espacios-culturales/la-ciudadela-de-celestino-solar
Colección Permanente Sidra El Gaitero,Villaviciosa,43.493781,-5.423937,"['Dirección:■33318 - Villaviciosa', 'TeléfonoLa Espuncia', 'Correo electrónico:info@fundacioncardin.es', 'Sitio Web:https://fundacioncardin.com/coleccion-permanente-el-gaitero']","La Espuncia está estratégicamente situada entre la carretera N632 y la ría de Villaviciosa, en un paraje de extraordinaria belleza. La implantación fabril, que comenzó a finales del siglo XIX, con el primer edificio para la elaboración de sidra y la bodega, va teniendo sucesivas ampliaciones y reformas en los edificios que se construyen, dando como resultado un conjunto arquitectónico de singular interés, armónico con el entorno y de contenidas volumetrías, y con la singularidad de contar con embarcaderos en la ría más larga de Asturias, Reserva Natural merced a la riqueza de su biodiversidad de aves acuáticas.El Gaitero es más que una marca y una fábrica, simboliza una forma familiar de hacer empresa, basada en una materia prima y un producto vinculado directamente a la esencia natural de la tierra asturiana, cuna de la sidra por excelencia. La fábrica es visitable, y sin duda merece la pena conocerla, para entender de esta manera la esencia asturiana y su historia.",Cultura,https://www.turismoasturias.es/descubre/cultura/patrimonio-industrial/recursos-y-equipamientos/coleccion-permanente-sidra-el-gaitero
Colegiata de Nuestra Señora de Covadonga,Cangas de Onís,43.307926,-5.054678,"['DóndeDóndeCentro de AsturiasOccidente de AsturiasOriente de Asturias', 'ConcejoConcejoAllandeAllerAmievaAvilésBelmonte de MirandaBimenesBoalCabralesCabranesCandamoCangas de OnísCangas del NarceaCaraviaCarreñoCasoCastrillónCastropolCoañaColungaCorvera de AsturiasCudilleroDegañaEl FrancoGijónGozónGradoGrandas de SalimeIbiasIllanoIllasLangreoLas ReguerasLavianaLenaLlaneraLlanesMieresMorcínMuros de NalónNavaNaviaNoreñaOnísOviedoParresPeñamellera AltaPeñamellera BajaPesozPiloñaPongaPraviaProazaQuirósRibadedevaRibadesellaRibera de ArribaRiosaSalasSan Martín de OscosSan Martín del Rey AurelioSan Tirso de AbresSanta Eulalia de OscosSanto AdrianoSariegoSieroSobrescobioSomiedoSoto del BarcoTapia de CasariegoTaramundiTevergaTineoValdésVegadeoVillanueva de OscosVillaviciosaVillayónYernes y Tameza', 'TipoTipoMuseosColecciones MuseográficasCastros y espacios arqueológicosConjuntos etnográficosCentros de interpretaciónOtros espacios culturales', 'searchBuscar', 'Cangas de OnísOriente de Asturias', 'Dirección:■33589 - Cuadonga/Covadonga', 'Teléfono985 846 035']","La Colegiata de Covadonga está ubicada en una plaza del entorno de la Basílica de Covadonga. La Colegiata de San Fernando ocupa el lado izquierdo de la misma, mientras que el frente y el lado derecho son construcciones contemporáneas.La Colegiata de San Fernando tiene origen en el siglo XVII, aunque ha sufrido remodelaciones. Se estructura en planta rectangular, dividida en dos pisos, en torno a un patio interior. Tiene una torre en uno de los extremos y una capilla ocupa el lado próximo a la cueva.Los materiales utilizados son mampostería para los muros y sillería en las esquinas, líneas de imposta, realce de vanos, etc. La cubierta es a dos aguas en el cuerpo central y cinco para la torre.En la fachada principal se abre una puerta de arco recto moldeado, y flanqueada por dos pilastras de piedra que se prolongan hasta la parte superior del edificio. Encima de la puerta se abre un balcón que se corona por un frontón con escudo.Desde la puerta se accede al patio interior. La planta baja del claustro es de arquería de medio punto sobre pilar de sección cuadrada. El piso superior se sujeta con pies derechos de madera y barandilla. En el patio se conservan dos sepulcros de difícil datación.La torre, de sección cuadrada, ofrece una gran austeridad de fachadas, sólo interrumpida por líneas de impostas y los vanos abiertos en sus muros.Fecha de Construcción:Siglo XVII",Cultura,https://www.turismoasturias.es/cultura/museos-espacios-culturales/-/asset_publisher/MTK2sQFT6y6u/content/id/599099
Colegiata y Palacio de Revillagigedo,Gijón,43.545375,-5.663497,"['Dirección:Plaza del Marqués, 2 ■33201 - Gijón/Xixón', 'Teléfono985 346 921']","El palacio, situado frente al puerto deportivo de Gijón/Xixón y junto a la estatua de Don Pelayo, es una construcción del siglo XVIII, aunque una de sus dos torres es originaria del siglo XV.La construcción que hoy contemplamos, responde seguramente a traza del arquitecto Francisco Menéndez Camino, quien reformaría la torre originaria y levantaría el resto de la construcción.Externamente, las dos torres, más elevadas que el cuerpo central, son de sección cuadrada rematadas con almenas y con una decoración base de vanos de carácter historicista.Sobre el cuerpo central se concentra la riqueza decorativa del edificio. Está dividido en tres pisos y cinco calles siendo ligeramente más ancha la central. El piso bajo está abierto por arquerías decoradas y flanqueadas por columnas, el primero está abierto por cinco balcones y el segundo por cinco ventanas.Las calles de los pisos superiores están recorridas por pilastras, excepto la central que lo está por columnas. Sobre el balcón central hay un gran panel que soporta el escudo de los Ramírez Jove.Toda la parte superior del cuerpo central se remata con una barandilla de piedra con Pináculos.Adosada al palacio, se encuentra la Colegiata de San Juan Bautista, trazada en 1720 por Pedro Muñiz Somonte.Fecha de Construcción:Barroco (siglo XVIII)",Cultura,https://www.turismoasturias.es/descubre/cultura/museos-y-espacios-culturales/otros-espacios/colegiata-y-palacio-de-revillagigedo
